turn_num,p1_poke0_fusion_id,p1_poke0_type1,p1_poke0_type2,p1_poke0_type3,p1_poke0_type4,p1_poke0_hp,p1_poke0_attack,p1_poke0_special-attack,p1_poke0_defense,p1_poke0_special-defense,p1_poke0_speed,p1_poke0_move1,p1_poke0_move2,p1_poke0_move3,p1_poke0_move4,p1_poke0_ability,p1_poke0_hpPercent,p1_poke0_item,p1_poke0_status,p1_poke1_fusion_id,p1_poke1_type1,p1_poke1_type2,p1_poke1_type3,p1_poke1_type4,p1_poke1_hp,p1_poke1_attack,p1_poke1_special-attack,p1_poke1_defense,p1_poke1_special-defense,p1_poke1_speed,p1_poke1_move1,p1_poke1_move2,p1_poke1_move3,p1_poke1_move4,p1_poke1_ability,p1_poke1_hpPercent,p1_poke1_item,p1_poke1_status,p1_poke2_fusion_id,p1_poke2_type1,p1_poke2_type2,p1_poke2_type3,p1_poke2_type4,p1_poke2_hp,p1_poke2_attack,p1_poke2_special-attack,p1_poke2_defense,p1_poke2_special-defense,p1_poke2_speed,p1_poke2_move1,p1_poke2_move2,p1_poke2_move3,p1_poke2_move4,p1_poke2_ability,p1_poke2_hpPercent,p1_poke2_item,p1_poke2_status,p1_poke3_fusion_id,p1_poke3_type1,p1_poke3_type2,p1_poke3_type3,p1_poke3_type4,p1_poke3_hp,p1_poke3_attack,p1_poke3_special-attack,p1_poke3_defense,p1_poke3_special-defense,p1_poke3_speed,p1_poke3_move1,p1_poke3_move2,p1_poke3_move3,p1_poke3_move4,p1_poke3_ability,p1_poke3_hpPercent,p1_poke3_item,p1_poke3_status,p1_poke4_fusion_id,p1_poke4_type1,p1_poke4_type2,p1_poke4_type3,p1_poke4_type4,p1_poke4_hp,p1_poke4_attack,p1_poke4_special-attack,p1_poke4_defense,p1_poke4_special-defense,p1_poke4_speed,p1_poke4_move1,p1_poke4_move2,p1_poke4_move3,p1_poke4_move4,p1_poke4_ability,p1_poke4_hpPercent,p1_poke4_item,p1_poke4_status,p1_poke5_fusion_id,p1_poke5_type1,p1_poke5_type2,p1_poke5_type3,p1_poke5_type4,p1_poke5_hp,p1_poke5_attack,p1_poke5_special-attack,p1_poke5_defense,p1_poke5_special-defense,p1_poke5_speed,p1_poke5_move1,p1_poke5_move2,p1_poke5_move3,p1_poke5_move4,p1_poke5_ability,p1_poke5_hpPercent,p1_poke5_item,p1_poke5_status,p1_curr_active,p2_poke0_fusion_id,p2_poke0_type1,p2_poke0_type2,p2_poke0_type3,p2_poke0_type4,p2_poke0_hp,p2_poke0_attack,p2_poke0_special-attack,p2_poke0_defense,p2_poke0_special-defense,p2_poke0_speed,p2_poke0_move1,p2_poke0_move2,p2_poke0_move3,p2_poke0_move4,p2_poke0_ability,p2_poke0_hpPercent,p2_poke0_item,p2_poke0_status,p2_poke1_fusion_id,p2_poke1_type1,p2_poke1_type2,p2_poke1_type3,p2_poke1_type4,p2_poke1_hp,p2_poke1_attack,p2_poke1_special-attack,p2_poke1_defense,p2_poke1_special-defense,p2_poke1_speed,p2_poke1_move1,p2_poke1_move2,p2_poke1_move3,p2_poke1_move4,p2_poke1_ability,p2_poke1_hpPercent,p2_poke1_item,p2_poke1_status,p2_poke2_fusion_id,p2_poke2_type1,p2_poke2_type2,p2_poke2_type3,p2_poke2_type4,p2_poke2_hp,p2_poke2_attack,p2_poke2_special-attack,p2_poke2_defense,p2_poke2_special-defense,p2_poke2_speed,p2_poke2_move1,p2_poke2_move2,p2_poke2_move3,p2_poke2_move4,p2_poke2_ability,p2_poke2_hpPercent,p2_poke2_item,p2_poke2_status,p2_poke3_fusion_id,p2_poke3_type1,p2_poke3_type2,p2_poke3_type3,p2_poke3_type4,p2_poke3_hp,p2_poke3_attack,p2_poke3_special-attack,p2_poke3_defense,p2_poke3_special-defense,p2_poke3_speed,p2_poke3_move1,p2_poke3_move2,p2_poke3_move3,p2_poke3_move4,p2_poke3_ability,p2_poke3_hpPercent,p2_poke3_item,p2_poke3_status,p2_poke4_fusion_id,p2_poke4_type1,p2_poke4_type2,p2_poke4_type3,p2_poke4_type4,p2_poke4_hp,p2_poke4_attack,p2_poke4_special-attack,p2_poke4_defense,p2_poke4_special-defense,p2_poke4_speed,p2_poke4_move1,p2_poke4_move2,p2_poke4_move3,p2_poke4_move4,p2_poke4_ability,p2_poke4_hpPercent,p2_poke4_item,p2_poke4_status,p2_poke5_fusion_id,p2_poke5_type1,p2_poke5_type2,p2_poke5_type3,p2_poke5_type4,p2_poke5_hp,p2_poke5_attack,p2_poke5_special-attack,p2_poke5_defense,p2_poke5_special-defense,p2_poke5_speed,p2_poke5_move1,p2_poke5_move2,p2_poke5_move3,p2_poke5_move4,p2_poke5_ability,p2_poke5_hpPercent,p2_poke5_item,p2_poke5_status,p2_curr_active,decision
10,3.66488,2,1,18,18,85,83,73,43,58,80,-1,-1,-1,-1,-1,100,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,-1,-1,-1,-1,-1,100,0,0,11.16316,0,16,18,18,56,80,60,51,50,66,-1,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,-1,-1,-1,-1,-1,100,0,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,94,234,2,5,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,-1,-1,-1,-1,-1,100,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,-1,-1,-1,-1,-1,100,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,-1,-1,-1,-1,-1,100,0,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,-1,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,100,0,0,4,1
11,3.66488,2,1,18,18,85,83,73,43,58,80,-1,-1,-1,-1,-1,100,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,-1,-1,-1,-1,-1,100,0,0,11.16316,0,16,18,18,56,80,60,51,50,66,-1,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,-1,-1,-1,-1,-1,100,0,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,94,234,2,5,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,-1,-1,-1,-1,-1,100,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,-1,-1,-1,-1,-1,100,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,-1,-1,-1,-1,-1,100,0,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,-1,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,100,0,0,1,2
12,3.66488,2,1,18,18,85,83,73,43,58,80,-1,-1,-1,-1,-1,100,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,-1,-1,-1,-1,-1,100,0,0,11.16316,0,16,18,18,56,80,60,51,50,66,-1,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,-1,-1,-1,-1,-1,100,0,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,94,234,2,5,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,-1,-1,-1,-1,94,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,-1,-1,-1,-1,-1,100,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,-1,-1,-1,-1,-1,100,0,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,-1,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,100,0,0,1,3
13,3.66488,2,1,18,18,85,83,73,43,58,80,-1,-1,-1,-1,-1,100,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,-1,-1,-1,-1,-1,100,0,0,11.16316,0,16,18,18,56,80,60,51,50,66,-1,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,-1,-1,-1,-1,-1,100,0,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,94,234,2,5,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,779,-1,-1,-1,94,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,-1,-1,-1,-1,-1,100,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,-1,-1,-1,-1,-1,100,0,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,-1,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,100,0,0,1,3
14,3.66488,2,1,18,18,85,83,73,43,58,80,-1,-1,-1,-1,-1,100,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,-1,-1,-1,-1,-1,100,0,0,11.16316,0,16,18,18,56,80,60,51,50,66,-1,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,-1,-1,-1,-1,-1,100,0,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,94,234,2,0,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,779,297,-1,-1,94,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,-1,-1,-1,-1,-1,100,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,-1,-1,-1,-1,-1,100,0,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,-1,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,100,0,0,1,5
15,3.66488,2,1,18,18,85,83,73,43,58,80,827,-1,-1,-1,-1,100,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,-1,-1,-1,-1,-1,100,0,0,11.16316,0,16,18,18,56,80,60,51,50,66,-1,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,-1,-1,-1,-1,-1,100,0,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,94,234,2,0,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,779,297,-1,-1,0,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,-1,-1,-1,-1,-1,100,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,-1,-1,-1,-1,-1,100,884,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,-1,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,100,0,0,3,5
16,3.66488,2,1,18,18,85,83,73,43,58,80,827,-1,-1,-1,-1,100,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,-1,-1,-1,-1,-1,100,0,0,11.16316,0,16,18,18,56,80,60,51,50,66,-1,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,-1,-1,-1,-1,-1,100,0,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,16,234,2,5,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,779,297,-1,-1,0,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,-1,-1,-1,-1,-1,100,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,423,-1,-1,-1,-1,100,884,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,-1,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,100,0,0,3,10
17,3.66488,2,1,18,18,85,83,73,43,58,80,827,-1,-1,-1,-1,100,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,-1,-1,-1,-1,-1,100,0,0,11.16316,0,16,18,18,56,80,60,51,50,66,-1,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,-1,-1,-1,-1,-1,100,0,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,0,234,2,4,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,779,297,-1,-1,0,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,-1,-1,-1,-1,-1,100,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,423,-1,-1,-1,-1,100,884,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,-1,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,100,0,0,3,9
18,3.66488,2,1,18,18,85,83,73,43,58,80,827,-1,-1,-1,-1,100,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,-1,-1,-1,-1,-1,100,0,0,11.16316,0,16,18,18,56,80,60,51,50,66,-1,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,486,-1,-1,-1,-1,19,234,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,0,234,2,4,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,779,297,-1,-1,0,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,-1,-1,-1,-1,-1,100,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,423,-1,-1,-1,-1,90,884,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,-1,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,100,0,0,3,9
19,3.66488,2,1,18,18,85,83,73,43,58,80,827,-1,-1,-1,-1,100,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,-1,-1,-1,-1,-1,100,0,0,11.16316,0,16,18,18,56,80,60,51,50,66,-1,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,486,-1,-1,-1,-1,0,234,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,0,234,2,0,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,779,297,-1,-1,0,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,-1,-1,-1,-1,-1,100,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,423,-1,-1,-1,-1,96,884,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,-1,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,100,0,0,3,5
20,3.66488,2,1,18,18,85,83,73,43,58,80,827,-1,-1,-1,-1,11,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,-1,-1,-1,-1,-1,100,0,0,11.16316,0,16,18,18,56,80,60,51,50,66,-1,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,486,-1,-1,-1,-1,0,234,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,0,234,2,0,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,779,297,-1,-1,0,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,-1,-1,-1,-1,-1,100,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,423,-1,-1,-1,-1,54,884,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,-1,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,100,0,0,3,1
21,3.66488,2,1,18,18,85,83,73,43,58,80,827,-1,-1,-1,-1,0,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,-1,-1,-1,-1,-1,100,0,0,11.16316,0,16,18,18,56,80,60,51,50,66,-1,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,486,-1,-1,-1,-1,0,234,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,0,234,2,2,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,779,297,-1,-1,0,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,-1,-1,-1,-1,-1,100,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,423,-1,-1,-1,-1,60,884,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,-1,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,100,0,0,3,7
22,3.66488,2,1,18,18,85,83,73,43,58,80,827,-1,-1,-1,-1,0,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,-1,-1,-1,-1,-1,100,0,0,11.16316,0,16,18,18,56,80,60,51,50,66,217,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,486,-1,-1,-1,-1,0,234,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,0,234,2,2,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,779,297,-1,-1,0,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,-1,-1,-1,-1,-1,100,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,423,-1,-1,-1,-1,60,884,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,-1,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,18,234,0,5,7
23,3.66488,2,1,18,18,85,83,73,43,58,80,827,-1,-1,-1,-1,0,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,-1,-1,-1,-1,-1,100,0,0,11.16316,0,16,18,18,56,80,60,51,50,66,217,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,486,-1,-1,-1,-1,0,234,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,0,234,2,2,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,779,297,-1,-1,0,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,-1,-1,-1,-1,-1,100,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,423,-1,-1,-1,-1,60,884,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,-1,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,0,234,0,4,1
24,3.66488,2,1,18,18,85,83,73,43,58,80,827,-1,-1,-1,-1,0,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,-1,-1,-1,-1,-1,100,0,2,11.16316,0,16,18,18,56,80,60,51,50,66,217,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,486,-1,-1,-1,-1,0,234,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,0,234,2,1,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,779,297,-1,-1,0,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,-1,-1,-1,-1,-1,100,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,423,-1,-1,-1,-1,60,884,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,-1,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,0,234,0,4,6
25,3.66488,2,1,18,18,85,83,73,43,58,80,827,-1,-1,-1,-1,0,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,-1,-1,-1,-1,100,0,2,11.16316,0,16,18,18,56,80,60,51,50,66,217,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,486,-1,-1,-1,-1,0,234,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,0,234,2,1,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,779,297,-1,-1,0,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,-1,-1,-1,-1,-1,100,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,423,-1,-1,-1,-1,60,884,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,528,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,0,234,0,3,6
26,3.66488,2,1,18,18,85,83,73,43,58,80,827,-1,-1,-1,-1,0,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,-1,-1,-1,-1,38,234,2,11.16316,0,16,18,18,56,80,60,51,50,66,217,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,486,-1,-1,-1,-1,0,234,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,0,234,2,1,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,779,297,-1,-1,0,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,-1,-1,-1,-1,-1,100,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,423,61,-1,-1,-1,60,884,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,528,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,0,234,0,3,1
27,3.66488,2,1,18,18,85,83,73,43,58,80,827,-1,-1,-1,-1,0,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,536,-1,-1,-1,44,234,2,11.16316,0,16,18,18,56,80,60,51,50,66,217,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,486,-1,-1,-1,-1,0,234,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,0,234,2,1,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,779,297,-1,-1,0,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,-1,-1,-1,-1,-1,100,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,423,61,-1,-1,-1,0,884,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,528,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,0,234,0,2,1
28,3.66488,2,1,18,18,85,83,73,43,58,80,827,-1,-1,-1,-1,0,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,536,-1,-1,-1,0,234,2,11.16316,0,16,18,18,56,80,60,51,50,66,217,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,486,-1,-1,-1,-1,0,234,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,0,234,2,2,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,779,297,-1,-1,0,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,827,-1,-1,-1,-1,12,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,423,61,-1,-1,-1,0,884,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,528,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,0,234,0,2,7
29,3.66488,2,1,18,18,85,83,73,43,58,80,827,-1,-1,-1,-1,0,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,536,-1,-1,-1,0,234,2,11.16316,0,16,18,18,56,80,60,51,50,66,217,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,100,0,0,43.33708,17,2,18,18,81,61,108,83,130,23,486,-1,-1,-1,-1,0,234,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,0,234,2,2,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,779,297,-1,-1,0,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,827,-1,-1,-1,-1,0,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,423,61,-1,-1,-1,0,884,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,528,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,0,234,0,4,1
30,3.66488,2,1,18,18,85,83,73,43,58,80,827,-1,-1,-1,-1,0,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,536,-1,-1,-1,0,234,2,11.16316,0,16,18,18,56,80,60,51,50,66,217,-1,-1,-1,-1,100,0,0,10.40624,5,3,18,18,66,68,51,109,83,103,-1,-1,-1,-1,-1,94,0,2,43.33708,17,2,18,18,81,61,108,83,130,23,486,-1,-1,-1,-1,0,234,0,5.82876,2,9,18,18,88,56,73,85,115,100,115,687,182,-1,-1,0,234,2,3,17.18992,16,17,18,18,73,69,106,75,125,94,-1,-1,-1,-1,-1,100,0,0,4.01516,10,4,18,18,76,88,86,120,96,103,588,779,297,-1,-1,0,0,0,9.9926,3,1,18,18,85,100,95,116,85,86,827,-1,-1,-1,-1,0,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,423,61,-1,-1,-1,0,884,0,1.89552,15,7,18,18,85,81,116,68,110,61,854,112,528,-1,-1,100,0,1,11.11384,1,14,18,18,78,92,71,90,116,86,-1,-1,-1,-1,-1,0,234,0,4,8
