turn_num,p1_poke0_fusion_id,p1_poke0_type1,p1_poke0_type2,p1_poke0_type3,p1_poke0_type4,p1_poke0_hp,p1_poke0_attack,p1_poke0_special-attack,p1_poke0_defense,p1_poke0_special-defense,p1_poke0_speed,p1_poke0_move1,p1_poke0_move2,p1_poke0_move3,p1_poke0_move4,p1_poke0_ability,p1_poke0_hpPercent,p1_poke0_item,p1_poke0_status,p1_poke1_fusion_id,p1_poke1_type1,p1_poke1_type2,p1_poke1_type3,p1_poke1_type4,p1_poke1_hp,p1_poke1_attack,p1_poke1_special-attack,p1_poke1_defense,p1_poke1_special-defense,p1_poke1_speed,p1_poke1_move1,p1_poke1_move2,p1_poke1_move3,p1_poke1_move4,p1_poke1_ability,p1_poke1_hpPercent,p1_poke1_item,p1_poke1_status,p1_poke2_fusion_id,p1_poke2_type1,p1_poke2_type2,p1_poke2_type3,p1_poke2_type4,p1_poke2_hp,p1_poke2_attack,p1_poke2_special-attack,p1_poke2_defense,p1_poke2_special-defense,p1_poke2_speed,p1_poke2_move1,p1_poke2_move2,p1_poke2_move3,p1_poke2_move4,p1_poke2_ability,p1_poke2_hpPercent,p1_poke2_item,p1_poke2_status,p1_poke3_fusion_id,p1_poke3_type1,p1_poke3_type2,p1_poke3_type3,p1_poke3_type4,p1_poke3_hp,p1_poke3_attack,p1_poke3_special-attack,p1_poke3_defense,p1_poke3_special-defense,p1_poke3_speed,p1_poke3_move1,p1_poke3_move2,p1_poke3_move3,p1_poke3_move4,p1_poke3_ability,p1_poke3_hpPercent,p1_poke3_item,p1_poke3_status,p1_poke4_fusion_id,p1_poke4_type1,p1_poke4_type2,p1_poke4_type3,p1_poke4_type4,p1_poke4_hp,p1_poke4_attack,p1_poke4_special-attack,p1_poke4_defense,p1_poke4_special-defense,p1_poke4_speed,p1_poke4_move1,p1_poke4_move2,p1_poke4_move3,p1_poke4_move4,p1_poke4_ability,p1_poke4_hpPercent,p1_poke4_item,p1_poke4_status,p1_poke5_fusion_id,p1_poke5_type1,p1_poke5_type2,p1_poke5_type3,p1_poke5_type4,p1_poke5_hp,p1_poke5_attack,p1_poke5_special-attack,p1_poke5_defense,p1_poke5_special-defense,p1_poke5_speed,p1_poke5_move1,p1_poke5_move2,p1_poke5_move3,p1_poke5_move4,p1_poke5_ability,p1_poke5_hpPercent,p1_poke5_item,p1_poke5_status,p1_curr_active,p2_poke0_fusion_id,p2_poke0_type1,p2_poke0_type2,p2_poke0_type3,p2_poke0_type4,p2_poke0_hp,p2_poke0_attack,p2_poke0_special-attack,p2_poke0_defense,p2_poke0_special-defense,p2_poke0_speed,p2_poke0_move1,p2_poke0_move2,p2_poke0_move3,p2_poke0_move4,p2_poke0_ability,p2_poke0_hpPercent,p2_poke0_item,p2_poke0_status,p2_poke1_fusion_id,p2_poke1_type1,p2_poke1_type2,p2_poke1_type3,p2_poke1_type4,p2_poke1_hp,p2_poke1_attack,p2_poke1_special-attack,p2_poke1_defense,p2_poke1_special-defense,p2_poke1_speed,p2_poke1_move1,p2_poke1_move2,p2_poke1_move3,p2_poke1_move4,p2_poke1_ability,p2_poke1_hpPercent,p2_poke1_item,p2_poke1_status,p2_poke2_fusion_id,p2_poke2_type1,p2_poke2_type2,p2_poke2_type3,p2_poke2_type4,p2_poke2_hp,p2_poke2_attack,p2_poke2_special-attack,p2_poke2_defense,p2_poke2_special-defense,p2_poke2_speed,p2_poke2_move1,p2_poke2_move2,p2_poke2_move3,p2_poke2_move4,p2_poke2_ability,p2_poke2_hpPercent,p2_poke2_item,p2_poke2_status,p2_poke3_fusion_id,p2_poke3_type1,p2_poke3_type2,p2_poke3_type3,p2_poke3_type4,p2_poke3_hp,p2_poke3_attack,p2_poke3_special-attack,p2_poke3_defense,p2_poke3_special-defense,p2_poke3_speed,p2_poke3_move1,p2_poke3_move2,p2_poke3_move3,p2_poke3_move4,p2_poke3_ability,p2_poke3_hpPercent,p2_poke3_item,p2_poke3_status,p2_poke4_fusion_id,p2_poke4_type1,p2_poke4_type2,p2_poke4_type3,p2_poke4_type4,p2_poke4_hp,p2_poke4_attack,p2_poke4_special-attack,p2_poke4_defense,p2_poke4_special-defense,p2_poke4_speed,p2_poke4_move1,p2_poke4_move2,p2_poke4_move3,p2_poke4_move4,p2_poke4_ability,p2_poke4_hpPercent,p2_poke4_item,p2_poke4_status,p2_poke5_fusion_id,p2_poke5_type1,p2_poke5_type2,p2_poke5_type3,p2_poke5_type4,p2_poke5_hp,p2_poke5_attack,p2_poke5_special-attack,p2_poke5_defense,p2_poke5_special-defense,p2_poke5_speed,p2_poke5_move1,p2_poke5_move2,p2_poke5_move3,p2_poke5_move4,p2_poke5_ability,p2_poke5_hpPercent,p2_poke5_item,p2_poke5_status,p2_curr_active,decision
10,38.92252,14,2,18,18,100,85,131,104,107,55,-1,-1,-1,-1,-1,100,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,1.82516,11,9,18,18,68,86,73,68,76,98,239,-1,-1,-1,-1,0,0,0,26.44912,11,15,18,18,78,103,73,86,63,97,735,414,528,-1,-1,100,0,0,42.74684,13,13,18,18,66,117,133,72,76,36,712,16,769,-1,-1,87,0,0,24.41716,15,9,18,18,90,85,87,122,78,96,145,-1,-1,-1,-1,0,0,0,4,40.1014,17,14,18,18,91,68,75,105,113,102,-1,-1,-1,-1,-1,100,0,0,19.75228,16,6,18,18,58,113,83,73,78,71,-1,-1,-1,-1,-1,100,0,0,7.59568,0,9,18,18,131,100,105,58,98,73,194,151,-1,-1,-1,84,272,6,26.26732,4,16,18,18,64,85,115,69,88,52,-1,-1,-1,-1,-1,100,0,0,7.781,0,9,18,18,87,116,86,123,83,83,-1,-1,-1,-1,-1,100,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,741,488,486,-1,0,0,0,2,3
11,38.92252,14,2,18,18,100,85,131,104,107,55,-1,-1,-1,-1,-1,100,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,1.82516,11,9,18,18,68,86,73,68,76,98,239,-1,-1,-1,-1,0,0,0,26.44912,11,15,18,18,78,103,73,86,63,97,735,414,528,-1,-1,100,0,0,42.74684,13,13,18,18,66,117,133,72,76,36,712,16,769,-1,-1,62,0,0,24.41716,15,9,18,18,90,85,87,122,78,96,145,-1,-1,-1,-1,0,0,0,4,40.1014,17,14,18,18,91,68,75,105,113,102,-1,-1,-1,-1,-1,100,0,0,19.75228,16,6,18,18,58,113,83,73,78,71,-1,-1,-1,-1,-1,100,0,0,7.59568,0,9,18,18,131,100,105,58,98,73,194,151,-1,-1,-1,55,272,6,26.26732,4,16,18,18,64,85,115,69,88,52,-1,-1,-1,-1,-1,100,0,0,7.781,0,9,18,18,87,116,86,123,83,83,-1,-1,-1,-1,-1,100,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,741,488,486,-1,0,0,0,2,2
12,38.92252,14,2,18,18,100,85,131,104,107,55,-1,-1,-1,-1,-1,100,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,1.82516,11,9,18,18,68,86,73,68,76,98,239,-1,-1,-1,-1,0,0,0,26.44912,11,15,18,18,78,103,73,86,63,97,735,414,528,-1,-1,100,0,0,42.74684,13,13,18,18,66,117,133,72,76,36,712,16,769,-1,-1,27,0,0,24.41716,15,9,18,18,90,85,87,122,78,96,145,-1,-1,-1,-1,0,0,0,4,40.1014,17,14,18,18,91,68,75,105,113,102,-1,-1,-1,-1,-1,100,0,0,19.75228,16,6,18,18,58,113,83,73,78,71,-1,-1,-1,-1,-1,100,0,0,7.59568,0,9,18,18,131,100,105,58,98,73,194,151,-1,-1,-1,19,272,6,26.26732,4,16,18,18,64,85,115,69,88,52,-1,-1,-1,-1,-1,100,0,0,7.781,0,9,18,18,87,116,86,123,83,83,-1,-1,-1,-1,-1,100,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,741,488,486,-1,0,0,0,2,2
13,38.92252,14,2,18,18,100,85,131,104,107,55,-1,-1,-1,-1,-1,100,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,1.82516,11,9,18,18,68,86,73,68,76,98,239,-1,-1,-1,-1,0,0,0,26.44912,11,15,18,18,78,103,73,86,63,97,735,414,528,-1,-1,100,0,0,42.74684,13,13,18,18,66,117,133,72,76,36,712,16,769,-1,-1,53,0,0,24.41716,15,9,18,18,90,85,87,122,78,96,145,-1,-1,-1,-1,0,0,0,4,40.1014,17,14,18,18,91,68,75,105,113,102,-1,-1,-1,-1,-1,100,0,0,19.75228,16,6,18,18,58,113,83,73,78,71,-1,-1,-1,-1,-1,100,0,0,7.59568,0,9,18,18,131,100,105,58,98,73,194,151,-1,-1,-1,31,272,6,26.26732,4,16,18,18,64,85,115,69,88,52,-1,-1,-1,-1,-1,100,0,0,7.781,0,9,18,18,87,116,86,123,83,83,-1,-1,-1,-1,-1,100,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,741,488,486,-1,0,0,0,2,3
14,38.92252,14,2,18,18,100,85,131,104,107,55,-1,-1,-1,-1,-1,100,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,1.82516,11,9,18,18,68,86,73,68,76,98,239,-1,-1,-1,-1,0,0,0,26.44912,11,15,18,18,78,103,73,86,63,97,735,414,528,-1,-1,100,0,0,42.74684,13,13,18,18,66,117,133,72,76,36,712,16,769,-1,-1,75,0,0,24.41716,15,9,18,18,90,85,87,122,78,96,145,-1,-1,-1,-1,0,0,0,4,40.1014,17,14,18,18,91,68,75,105,113,102,-1,-1,-1,-1,-1,100,0,0,19.75228,16,6,18,18,58,113,83,73,78,71,-1,-1,-1,-1,-1,100,0,0,7.59568,0,9,18,18,131,100,105,58,98,73,194,151,-1,-1,-1,44,272,6,26.26732,4,16,18,18,64,85,115,69,88,52,-1,-1,-1,-1,-1,100,0,0,7.781,0,9,18,18,87,116,86,123,83,83,-1,-1,-1,-1,-1,100,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,741,488,486,-1,0,0,0,2,3
15,38.92252,14,2,18,18,100,85,131,104,107,55,-1,-1,-1,-1,-1,100,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,1.82516,11,9,18,18,68,86,73,68,76,98,239,-1,-1,-1,-1,0,0,0,26.44912,11,15,18,18,78,103,73,86,63,97,735,414,528,-1,-1,100,0,0,42.74684,13,13,18,18,66,117,133,72,76,36,712,16,769,-1,-1,75,0,0,24.41716,15,9,18,18,90,85,87,122,78,96,145,-1,-1,-1,-1,0,0,0,4,40.1014,17,14,18,18,91,68,75,105,113,102,-1,-1,-1,-1,-1,100,0,0,19.75228,16,6,18,18,58,113,83,73,78,71,-1,-1,-1,-1,-1,100,0,0,7.59568,0,9,18,18,131,100,105,58,98,73,194,151,-1,-1,-1,0,272,6,26.26732,4,16,18,18,64,85,115,69,88,52,-1,-1,-1,-1,-1,100,0,0,7.781,0,9,18,18,87,116,86,123,83,83,-1,-1,-1,-1,-1,100,0,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,741,488,486,-1,0,0,0,4,2
16,38.92252,14,2,18,18,100,85,131,104,107,55,-1,-1,-1,-1,-1,100,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,1.82516,11,9,18,18,68,86,73,68,76,98,239,-1,-1,-1,-1,0,0,0,26.44912,11,15,18,18,78,103,73,86,63,97,735,414,528,-1,-1,100,0,0,42.74684,13,13,18,18,66,117,133,72,76,36,712,16,769,-1,-1,75,0,0,24.41716,15,9,18,18,90,85,87,122,78,96,145,-1,-1,-1,-1,0,0,0,4,40.1014,17,14,18,18,91,68,75,105,113,102,-1,-1,-1,-1,-1,100,0,0,19.75228,16,6,18,18,58,113,83,73,78,71,-1,-1,-1,-1,-1,100,0,0,7.59568,0,9,18,18,131,100,105,58,98,73,194,151,-1,-1,-1,0,272,6,26.26732,4,16,18,18,64,85,115,69,88,52,-1,-1,-1,-1,-1,100,0,0,7.781,0,9,18,18,87,116,86,123,83,83,175,-1,-1,-1,-1,31,234,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,741,488,486,-1,0,0,0,4,2
17,38.92252,14,2,18,18,100,85,131,104,107,55,-1,-1,-1,-1,-1,100,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,1.82516,11,9,18,18,68,86,73,68,76,98,239,-1,-1,-1,-1,0,0,0,26.44912,11,15,18,18,78,103,73,86,63,97,735,414,528,-1,-1,100,0,0,42.74684,13,13,18,18,66,117,133,72,76,36,712,16,769,-1,-1,14,0,0,24.41716,15,9,18,18,90,85,87,122,78,96,145,-1,-1,-1,-1,0,0,0,4,40.1014,17,14,18,18,91,68,75,105,113,102,-1,-1,-1,-1,-1,100,0,0,19.75228,16,6,18,18,58,113,83,73,78,71,-1,-1,-1,-1,-1,100,0,0,7.59568,0,9,18,18,131,100,105,58,98,73,194,151,-1,-1,-1,0,272,6,26.26732,4,16,18,18,64,85,115,69,88,52,-1,-1,-1,-1,-1,100,0,0,7.781,0,9,18,18,87,116,86,123,83,83,175,194,-1,-1,-1,0,234,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,741,488,486,-1,0,0,0,0,2
18,38.92252,14,2,18,18,100,85,131,104,107,55,-1,-1,-1,-1,-1,100,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,1.82516,11,9,18,18,68,86,73,68,76,98,239,-1,-1,-1,-1,0,0,0,26.44912,11,15,18,18,78,103,73,86,63,97,735,414,528,-1,-1,100,0,0,42.74684,13,13,18,18,66,117,133,72,76,36,712,16,769,-1,-1,0,0,0,24.41716,15,9,18,18,90,85,87,122,78,96,145,-1,-1,-1,-1,0,0,0,1,40.1014,17,14,18,18,91,68,75,105,113,102,75,-1,-1,-1,-1,100,0,0,19.75228,16,6,18,18,58,113,83,73,78,71,-1,-1,-1,-1,-1,100,0,0,7.59568,0,9,18,18,131,100,105,58,98,73,194,151,-1,-1,-1,0,272,6,26.26732,4,16,18,18,64,85,115,69,88,52,-1,-1,-1,-1,-1,100,0,0,7.781,0,9,18,18,87,116,86,123,83,83,175,194,-1,-1,-1,0,234,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,741,488,486,-1,0,0,0,0,6
19,38.92252,14,2,18,18,100,85,131,104,107,55,-1,-1,-1,-1,-1,100,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,384,-1,-1,-1,-1,37,0,0,1.82516,11,9,18,18,68,86,73,68,76,98,239,-1,-1,-1,-1,0,0,0,26.44912,11,15,18,18,78,103,73,86,63,97,735,414,528,-1,-1,100,0,0,42.74684,13,13,18,18,66,117,133,72,76,36,712,16,769,-1,-1,0,0,0,24.41716,15,9,18,18,90,85,87,122,78,96,145,-1,-1,-1,-1,0,0,0,1,40.1014,17,14,18,18,91,68,75,105,113,102,75,-1,-1,-1,-1,7,0,0,19.75228,16,6,18,18,58,113,83,73,78,71,-1,-1,-1,-1,-1,100,0,0,7.59568,0,9,18,18,131,100,105,58,98,73,194,151,-1,-1,-1,0,272,6,26.26732,4,16,18,18,64,85,115,69,88,52,-1,-1,-1,-1,-1,100,0,0,7.781,0,9,18,18,87,116,86,123,83,83,175,194,-1,-1,-1,0,234,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,741,488,486,-1,0,0,0,0,6
20,38.92252,14,2,18,18,100,85,131,104,107,55,-1,-1,-1,-1,-1,100,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,384,-1,-1,-1,-1,0,0,0,1.82516,11,9,18,18,68,86,73,68,76,98,239,-1,-1,-1,-1,0,0,0,26.44912,11,15,18,18,78,103,73,86,63,97,735,414,528,-1,-1,100,0,0,42.74684,13,13,18,18,66,117,133,72,76,36,712,16,769,-1,-1,0,0,0,24.41716,15,9,18,18,90,85,87,122,78,96,145,-1,-1,-1,-1,0,0,0,3,40.1014,17,14,18,18,91,68,75,105,113,102,75,-1,-1,-1,-1,7,0,0,19.75228,16,6,18,18,58,113,83,73,78,71,-1,-1,-1,-1,-1,100,0,0,7.59568,0,9,18,18,131,100,105,58,98,73,194,151,-1,-1,-1,0,272,6,26.26732,4,16,18,18,64,85,115,69,88,52,-1,-1,-1,-1,-1,100,0,0,7.781,0,9,18,18,87,116,86,123,83,83,175,194,-1,-1,-1,0,234,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,741,488,486,-1,0,0,0,0,8
21,38.92252,14,2,18,18,100,85,131,104,107,55,-1,-1,-1,-1,-1,100,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,384,-1,-1,-1,-1,0,0,0,1.82516,11,9,18,18,68,86,73,68,76,98,239,-1,-1,-1,-1,0,0,0,26.44912,11,15,18,18,78,103,73,86,63,97,735,414,528,-1,-1,0,0,0,42.74684,13,13,18,18,66,117,133,72,76,36,712,16,769,-1,-1,0,0,0,24.41716,15,9,18,18,90,85,87,122,78,96,145,-1,-1,-1,-1,0,0,0,0,40.1014,17,14,18,18,91,68,75,105,113,102,75,-1,-1,-1,-1,7,0,0,19.75228,16,6,18,18,58,113,83,73,78,71,-1,-1,-1,-1,-1,100,0,0,7.59568,0,9,18,18,131,100,105,58,98,73,194,151,-1,-1,-1,0,272,6,26.26732,4,16,18,18,64,85,115,69,88,52,-1,-1,-1,-1,-1,100,0,0,7.781,0,9,18,18,87,116,86,123,83,83,175,194,-1,-1,-1,0,234,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,741,488,486,-1,0,0,0,0,5
22,38.92252,14,2,18,18,100,85,131,104,107,55,-1,-1,-1,-1,-1,0,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,384,-1,-1,-1,-1,0,0,0,1.82516,11,9,18,18,68,86,73,68,76,98,239,-1,-1,-1,-1,0,0,0,26.44912,11,15,18,18,78,103,73,86,63,97,735,414,528,-1,-1,0,0,0,42.74684,13,13,18,18,66,117,133,72,76,36,712,16,769,-1,-1,0,0,0,24.41716,15,9,18,18,90,85,87,122,78,96,145,-1,-1,-1,-1,0,0,0,0,40.1014,17,14,18,18,91,68,75,105,113,102,75,-1,-1,-1,-1,7,0,0,19.75228,16,6,18,18,58,113,83,73,78,71,-1,-1,-1,-1,-1,100,0,0,7.59568,0,9,18,18,131,100,105,58,98,73,194,151,-1,-1,-1,0,272,6,26.26732,4,16,18,18,64,85,115,69,88,52,-1,-1,-1,-1,-1,100,0,0,7.781,0,9,18,18,87,116,86,123,83,83,175,194,-1,-1,-1,0,234,0,0.70916,17,10,18,18,96,90,91,96,93,86,588,741,488,486,-1,0,0,0,0,5
